Teil;TA;Bezeichnung1;Bezeichnung2;Bezeichnung3;Bezeichnung4;RMNr;Aktivität;rMenge;Sollte;Istte;ZEte;IstteSek;Solltr;Isttr;ZEtr;Zustand;Isttesn;IstteSollte;IsttrSolltr
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;55818;Bestückung THT;40;88.320,00;79.719,00;Sek;79719;20;20;Min;nein;1993,0;90%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;56036;Bestückung THT;40;88.320,00;75.138,00;Sek;75138;20;20;Min;nein;1878,5;85%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;56037;Bestückung THT;30;66.240,00;53.195,00;Sek;53195;20;20;Min;nein;1773,2;80%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;56581;Bestückung THT;50;110.400,00;103.668,00;Sek;103668;20;20;Min;nein;2073,4;94%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;56582;Bestückung THT;15;33.120,00;30.225,00;Sek;30225;20;20;Min;nein;2015,0;91%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;57761;Bestückung THT;40;88.320,00;75.196,00;Sek;75196;20;20;Min;nein;1879,9;85%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;58245;Bestückung THT;60;132.480,00;110.081,00;Sek;110081;20;20;Min;nein;1834,7;83%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;58453;Bestückung THT;15;33.120,00;46.673,00;Sek;46673;20;20;Min;nein;3111,5;141%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;58742;Bestückung THT;30;66.240,00;51.837,00;Sek;51837;20;20;Min;nein;1727,9;78%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;59075;Bestückung THT;30;66.240,00;44.045,00;Sek;44045;20;20;Min;nein;1468,2;66%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;59561;Bestückung THT;60;132.480,00;102.575,00;Sek;102575;20;20;Min;nein;1709,6;77%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;59673;Bestückung THT;40;88.320,00;73.681,00;Sek;73681;20;20;Min;nein;1842,0;83%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;59757;Bestückung THT;40;88.320,00;80.237,00;Sek;80237;20;20;Min;nein;2005,9;91%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;60480;Bestückung THT;20;44.160,00;36.195,00;Sek;36195;20;20;Min;nein;1809,8;82%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;60564;Bestückung THT;30;66.240,00;54.941,00;Sek;54941;20;20;Min;nein;1831,4;83%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;60758;Bestückung THT;40;88.320,00;60.593,00;Sek;60593;20;20;Min;nein;1514,8;69%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;60928;Bestückung THT;40;88.320,00;12.000,00;Sek;12000;20;20;Min;nein;300,0;14%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;61185;Bestückung THT;20;44.160,00;37.337,00;Sek;37337;20;20;Min;nein;1866,9;85%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;61511;Bestückung THT;40;88.320,00;73.376,00;Sek;73376;20;20;Min;nein;1834,4;83%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;62656;Bestückung THT;40;88.320,00;73.547,00;Sek;73547;20;20;Min;nein;1838,7;83%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;63464;Bestückung THT;15;33.120,00;45.828,00;Sek;45828;20;20;Min;nein;3055,2;138%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;64661;Bestückung THT;40;88.320,00;71.694,00;Sek;71694;20;20;Min;nein;1792,4;81%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;65097;Bestückung THT;40;88.320,00;72.088,00;Sek;72088;20;20;Min;nein;1802,2;82%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;65345;Bestückung THT;1;2.208,00;722;Sek;722;20;20;Min;nein;722,0;33%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;65873;Bestückung THT;40;88.320,00;81.261,00;Sek;81261;20;20;Min;nein;2031,5;92%;100%
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;45088;Bestückung THT;100;220.800,00;207.496,00;Sek;207496;0;0;Min;nein;2075,0;94%;#DIV/0!
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;45498;Bestückung THT;15;33.120,00;23.323,00;Sek;23323;0;0;Min;nein;1554,9;70%;#DIV/0!
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;46230;Bestückung THT;3;6.624,00;5.022,00;Sek;5022;0;0;Min;nein;1674,0;76%;#DIV/0!
BK-VKE07h-A-03;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus NVS;;;46801;Bestückung THT;55;121.440,00;99.232,00;Sek;99232;0;0;Min;nein;1804,2;82%;#DIV/0!
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;47182;Bestückung THT;20;41.280,00;32.702,00;Sek;32702;20;20;Min;nein;1635,1;79%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;48774;Bestückung THT;20;41.280,00;35.788,00;Sek;35788;20;20;Min;nein;1789,4;87%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;50404;Bestückung THT;20;41.280,00;34.383,00;Sek;34383;20;20;Min;nein;1719,2;83%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;51694;Bestückung THT;40;82.560,00;76.527,00;Sek;76527;20;20;Min;nein;1913,2;93%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;53649;Bestückung THT;20;41.280,00;32.156,00;Sek;32156;20;20;Min;nein;1607,8;78%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;56979;Bestückung THT;20;41.280,00;85.102,00;Sek;85102;20;20;Min;nein;4255,1;206%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;57535;Bestückung THT;20;41.280,00;50.777,00;Sek;50777;20;20;Min;nein;2538,9;123%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;64306;Bestückung THT;20;41.280,00;37.533,00;Sek;37533;20;20;Min;nein;1876,7;91%;100%
BK-VKE07h-A-04;1;THT-Baugruppe Wechselrichter;SMI 1700 Sinus;;;64828;Bestückung THT;150;309.600,00;253.042,00;Sek;253042;20;20;Min;nein;1686,9;82%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;48070;Bestückung THT;60;14.400,00;16.431,00;Sek;16431;20;20;Min;nein;273,9;114%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;51953;Bestückung THT;232;55.680,00;55.325,00;Sek;55325;20;20;Min;nein;238,5;99%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;53761;Bestückung THT;16;3.840,00;8.832,00;Sek;8832;20;20;Min;nein;552,0;230%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;54198;Bestückung THT;100;24.000,00;26.956,00;Sek;26956;20;20;Min;nein;269,6;112%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;54915;Bestückung THT;200;48.000,00;56.334,00;Sek;56334;20;20;Min;nein;281,7;117%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;56236;Bestückung THT;140;33.600,00;47.225,00;Sek;47225;20;20;Min;nein;337,3;141%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;59122;Bestückung THT;200;48.000,00;61.636,00;Sek;61636;20;20;Min;nein;308,2;128%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;59399;Bestückung THT;200;48.000,00;69.707,00;Sek;69707;20;20;Min;nein;348,5;145%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;60216;Bestückung THT;200;48.000,00;44.140,00;Sek;44140;20;20;Min;nein;220,7;92%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;61430;Bestückung THT;108;25.920,00;22.476,00;Sek;22476;20;20;Min;nein;208,1;87%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;63275;Bestückung THT;100;24.000,00;24.666,00;Sek;24666;20;20;Min;nein;246,7;103%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;64173;Bestückung THT;200;48.000,00;65.443,00;Sek;65443;20;20;Min;nein;327,2;136%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;64821;Bestückung THT;52;12.480,00;12.662,00;Sek;12662;20;20;Min;nein;243,5;101%;100%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;65667;Bestückung THT;200;48.000,00;69.877,00;Sek;69877;20;0;Min;nein;349,4;146%;0%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;66158;Bestückung THT;29;6.960,00;8.717,00;Sek;8717;20;0;Min;nein;300,6;125%;0%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;66364;Bestückung THT;32;7.680,00;8.807,00;Sek;8807;20;0;Min;nein;275,2;115%;0%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;66411;Bestückung THT;52;12.480,00;14.988,00;Sek;14988;20;0;Min;nein;288,2;120%;0%
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;44318;Bestückung THT;200;48.000,00;69.770,00;Sek;69770;0;0;Min;nein;348,9;145%;#DIV/0!
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;45617;Bestückung THT;32;7.680,00;10;Sek;10;0;0;Min;nein;0,3;0%;#DIV/0!
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;45823;Bestückung THT;32;7.680,00;13.253,00;Sek;13253;0;0;Min;nein;414,2;173%;#DIV/0!
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;46219;Bestückung THT;100;24.000,00;42.244,00;Sek;42244;0;0;Min;nein;422,4;176%;#DIV/0!
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;46795;Bestückung THT;188;45.120,00;46.115,00;Sek;46115;0;0;Min;nein;245,3;102%;#DIV/0!
BK-VKE08c-A-01;1;THT-Baugruppe Peripherie;Battery Protector 100;;;46832;Bestückung THT;100;24.000,00;32.533,00;Sek;32533;0;0;Min;nein;325,3;136%;#DIV/0!
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;47244;Bestückung THT;44;4.752,00;3.981,00;Sek;3981;20;20;Min;nein;90,5;84%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;49239;Bestückung THT;100;10.800,00;15.056,00;Sek;15056;20;20;Min;nein;150,6;139%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;52915;Bestückung THT;52;5.616,00;15.321,00;Sek;15321;20;20;Min;nein;294,6;273%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;56657;Bestückung THT;52;5.616,00;12.946,00;Sek;12946;20;20;Min;nein;249,0;231%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;60108;Bestückung THT;52;5.616,00;5.881,00;Sek;5881;20;20;Min;nein;113,1;105%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;62177;Bestückung THT;48;5.184,00;8.558,00;Sek;8558;20;20;Min;nein;178,3;165%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;64174;Bestückung THT;52;5.616,00;6.649,00;Sek;6649;20;20;Min;nein;127,9;118%;100%
BK-VKE08c-B-03;1;THT-Baugruppe Peripherie;Switch Unit 100;;;45074;Bestückung THT;56;6.048,00;18.044,00;Sek;18044;0;0;Min;nein;322,2;298%;#DIV/0!
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;47608;Bestückung THT;120;28.800,00;33.953,00;Sek;33953;20;20;Min;nein;282,9;118%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;48658;Bestückung THT;100;28.800,00;48.159,00;Sek;48159;20;20;Min;nein;481,6;167%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;53136;Bestückung THT;120;28.800,00;38.999,00;Sek;38999;20;20;Min;nein;325,0;135%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;53748;Bestückung THT;120;28.800,00;54.393,00;Sek;54393;20;20;Min;nein;453,3;189%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;54948;Bestückung THT;120;28.800,00;31.537,00;Sek;31537;20;20;Min;nein;262,8;110%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;58155;Bestückung THT;240;57.600,00;64.626,00;Sek;64626;20;20;Min;nein;269,3;112%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;59747;Bestückung THT;360;86.400,00;98.001,00;Sek;98001;20;20;Min;nein;272,2;113%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;61265;Bestückung THT;360;86.400,00;85.965,00;Sek;85965;20;20;Min;nein;238,8;99%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;62787;Bestückung THT;360;86.400,00;80.733,00;Sek;80733;20;20;Min;nein;224,3;93%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;64142;Bestückung THT;120;28.800,00;31.202,00;Sek;31202;20;20;Min;nein;260,0;108%;100%
BK-VKE11b-A-01;1;THT-Baugruppe Zisternen;SP1;(SpinFlow);;46213;Bestückung THT;120;28.800,00;38.985,00;Sek;38985;0;0;Min;nein;324,9;135%;#DIV/0!
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;47609;Bestückung THT;50;11.400,00;13.562,00;Sek;13562;20;20;Min;nein;271,2;119%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;48581;Bestückung THT;55;12.540,00;12.420,00;Sek;12420;20;20;Min;nein;225,8;99%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;50277;Bestückung THT;50;11.400,00;9.613,00;Sek;9613;20;20;Min;nein;192,3;84%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;53858;Bestückung THT;55;12.540,00;13.955,00;Sek;13955;20;20;Min;nein;253,7;111%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;54862;Bestückung THT;50;11.400,00;14.140,00;Sek;14140;20;20;Min;nein;282,8;124%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;56583;Bestückung THT;45;10.260,00;14.202,00;Sek;14202;20;20;Min;nein;315,6;138%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;58156;Bestückung THT;120;27.360,00;37.985,00;Sek;37985;20;20;Min;nein;316,5;139%;100%
BK-VKE11b-B-02;1;THT-Baugruppe Zisternen;SP1-FA-LT;(SpinFlow);;59773;Bestückung THT;200;45.600,00;51.685,00;Sek;51685;20;20;Min;nein;258,4;113%;100%
BK-VKE11b-C-03;1;THT-Baugruppe Zisternen;SP1-FB-LT;(SpinFlow);;59774;Bestückung THT;120;27.360,00;32.659,00;Sek;32659;20;20;Min;nein;272,2;119%;100%
BK-VKE12-01;1;THT-Baugruppe Zisternen;SP1 Relais-Box;(SpinFlow);;52593;Bestückung THT;100;10.800,00;13.387,00;Sek;13387;20;20;Min;nein;133,9;124%;100%
BK-VKE12-01;1;THT-Baugruppe Zisternen;SP1 Relais-Box;(SpinFlow);;59775;Bestückung THT;120;12.960,00;20.567,00;Sek;20567;20;20;Min;nein;171,4;159%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;43228;Bestückung THT;150;12.600,00;14.776,00;Sek;14776;0;0;Min;nein;98,5;117%;#DIV/0!
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;48599;Bestückung THT;50;4.200,00;7.138,00;Sek;7138;20;20;Min;nein;142,8;170%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;48885;Bestückung THT;100;8.400,00;8.994,00;Sek;8994;20;20;Min;nein;89,9;107%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;49240;Bestückung THT;30;2.520,00;1.592,00;Sek;1592;20;20;Min;nein;53,1;63%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;49543;Bestückung THT;50;4.200,00;7.878,00;Sek;7878;20;20;Min;nein;157,6;188%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;50037;Bestückung THT;30;2.520,00;751;Sek;751;20;20;Min;nein;25,0;30%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;50284;Bestückung THT;100;8.400,00;6.453,00;Sek;6453;20;20;Min;nein;64,5;77%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;50540;Bestückung THT;50;4.200,00;1.645,00;Sek;1645;20;20;Min;nein;32,9;39%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;52327;Bestückung THT;50;4.200,00;1.638,00;Sek;1638;20;20;Min;nein;32,8;39%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;53313;Bestückung THT;30;2.520,00;3.544,00;Sek;3544;20;20;Min;nein;118,1;141%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;54034;Bestückung THT;100;8.400,00;10.668,00;Sek;10668;20;20;Min;nein;106,7;127%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;54366;Bestückung THT;100;8.400,00;7.281,00;Sek;7281;20;20;Min;nein;72,8;87%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;56017;Bestückung THT;50;4.200,00;5.707,00;Sek;5707;20;20;Min;nein;114,1;136%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;56691;Bestückung THT;250;21.000,00;15.215,00;Sek;15215;20;20;Min;nein;60,9;72%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;56980;Bestückung THT;30;2.520,00;984;Sek;984;20;20;Min;nein;32,8;39%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;58164;Bestückung THT;100;8.400,00;8.226,00;Sek;8226;20;20;Min;nein;82,3;98%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;58903;Bestückung THT;30;2.520,00;455;Sek;455;20;19,99;Min;nein;15,2;18%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;60035;Bestückung THT;100;8.400,00;11.311,00;Sek;11311;20;20;Min;nein;113,1;135%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;61275;Bestückung THT;100;8.400,00;15.904,00;Sek;15904;20;20;Min;nein;159,0;189%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;61499;Bestückung THT;50;4.200,00;6.224,00;Sek;6224;20;20;Min;nein;124,5;148%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;62111;Bestückung THT;100;8.400,00;7.532,00;Sek;7532;20;20;Min;nein;75,3;90%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;62565;Bestückung THT;100;8.400,00;7.671,00;Sek;7671;20;20;Min;nein;76,7;91%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;64175;Bestückung THT;100;8.400,00;61.880,00;Sek;61880;20;20;Min;nein;618,8;737%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;64637;Bestückung THT;50;4.200,00;3.963,00;Sek;3963;20;20;Min;nein;79,3;94%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;65151;Bestückung THT;50;4.200,00;6.987,00;Sek;6987;20;20;Min;nein;139,7;166%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;66685;Bestückung THT;100;8.400,00;6.230,00;Sek;6230;20;20;Min;nein;62,3;74%;100%
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;44761;Bestückung THT;100;8.400,00;10.577,00;Sek;10577;0;0;Min;nein;105,8;126%;#DIV/0!
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;46115;Bestückung THT;50;4.200,00;4.767,00;Sek;4767;0;0;Min;nein;95,3;114%;#DIV/0!
BK-VKF01d-A-01;1;THT-Baugruppe Peripherie;Battery Protector 40;;;46796;Bestückung THT;30;2.520,00;3.971,00;Sek;3971;0;0;Min;nein;132,4;158%;#DIV/0!
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;50038;Bestückung THT;100;8.400,00;11.998,00;Sek;11998;20;20;Min;nein;120,0;143%;100%
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;52916;Bestückung THT;100;8.400,00;11.514,00;Sek;11514;20;20;Min;nein;115,1;137%;100%
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;59069;Bestückung THT;100;8.400,00;14.915,00;Sek;14915;20;20;Min;nein;149,2;178%;100%
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;62112;Bestückung THT;100;8.400,00;10.187,00;Sek;10187;20;20;Min;nein;101,9;121%;100%
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;66234;Bestückung THT;100;8.400,00;11.589,00;Sek;11589;20;0;Min;nein;115,9;138%;0%
BK-VKF01d-B-02;1;THT-Baugruppe Peripherie;Switch Unit 40;;;44947;Bestückung THT;100;8.400,00;10.328,00;Sek;10328;0;0;Min;nein;103,3;123%;#DIV/0!
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;43339;Bestückung THT;20;37.920,00;44.961,00;Sek;44961;0;0;Min;nein;2248,1;119%;#DIV/0!
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;47976;Bestückung THT;20;37.920,00;32.559,00;Sek;32559;20;20;Min;nein;1628,0;86%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;50923;Bestückung THT;20;37.920,00;31.759,00;Sek;31759;20;20;Min;nein;1588,0;84%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;53042;Bestückung THT;20;37.920,00;31.573,00;Sek;31573;20;20;Min;nein;1578,7;83%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;55175;Bestückung THT;20;37.920,00;43.045,00;Sek;43045;20;20;Min;nein;2152,3;114%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;58246;Bestückung THT;20;37.920,00;49.287,00;Sek;49287;20;20;Min;nein;2464,4;130%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;60134;Bestückung THT;20;37.920,00;36.491,00;Sek;36491;20;20;Min;nein;1824,6;96%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;63809;Bestückung THT;20;37.920,00;47.051,00;Sek;47051;20;20;Min;nein;2352,6;124%;100%
BK-VKF03g-A-03;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus NVS;;;45499;Bestückung THT;20;37.920,00;63.073,00;Sek;63073;0;0;Min;nein;3153,7;166%;#DIV/0!
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;43781;Bestückung THT;10;17.880,00;25.872,00;Sek;25872;0;0;Min;nein;2587,2;145%;#DIV/0!
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;47183;Bestückung THT;10;17.880,00;16.655,00;Sek;16655;20;20;Min;nein;1665,5;93%;100%
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;47977;Bestückung THT;10;17.880,00;17.054,00;Sek;17054;20;20;Min;nein;1705,4;95%;100%
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;50136;Bestückung THT;20;35.760,00;32.868,00;Sek;32868;20;20;Min;nein;1643,4;92%;100%
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;55567;Bestückung THT;10;17.880,00;22.229,00;Sek;22229;20;20;Min;nein;2222,9;124%;100%
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;57198;Bestückung THT;10;17.880,00;18.701,00;Sek;18701;20;20;Min;nein;1870,1;105%;100%
BK-VKF03g-A-04;1;THT-Baugruppe Wechselrichter;SMI 1200 Sinus;;;60759;Bestückung THT;20;35.760,00;44.844,00;Sek;44844;20;20;Min;nein;2242,2;125%;100%
