Teil,TA,Bezeichnung,Aktivität,RMNr,rMenge,Sollte,IstteSek,Solltrsek,Isttrsek,Zustand,tges
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,50314,16,720,663,600,6.0,false,669.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,50413,72,3240,2419,600,6.0,false,2425.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,50564,16,720,617,600,6.0,false,623.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,50936,24,1080,849,600,6.0,false,855.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,51250,32,1440,2579,600,0.0,false,2579.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,51561,48,2160,1576,600,6.0,false,1582.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,51795,16,720,1600,600,0.0,false,1600.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,52066,30,1350,2023,600,12.0,false,2035.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,52206,24,1080,2290,600,12.0,false,2302.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,52686,16,720,592,600,564.0,false,1156.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,52795,104,4680,4933,600,600.0,false,5533.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,53244,32,1440,1650,600,0.0,false,1650.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,53418,48,2160,2225,600,12.0,false,2237.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,53504,52,2340,1684,600,6.0,false,1690.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,53916,8,360,616,600,12.0,false,628.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,54079,24,1080,2471,600,12.0,false,2483.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,54276,40,1800,3815,600,0.0,false,3815.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,54701,24,1080,820,600,0.0,false,820.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,55186,16,720,1172,600,12.0,false,1184.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,55275,26,1170,1162,600,6.0,false,1168.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,55332,48,2160,2320,600,12.0,false,2332.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,55775,32,1440,1170,600,6.0,false,1176.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,56064,40,1800,2483,600,0.0,false,2483.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,56420,56,2520,3193,600,6.0,false,3199.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,56928,48,2160,1717,600,6.0,false,1723.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,56993,16,720,755,600,0.0,false,755.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,57290,32,1440,1169,600,12.0,false,1181.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,57459,54,2430,2647,600,6.0,false,2653.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,57759,32,1440,1294,600,6.0,false,1300.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,57926,64,2880,2707,600,12.0,false,2719.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,58262,41,1845,2690,600,6.0,false,2696.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,58588,150,6750,7389,600,6.0,false,7395.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,59232,64,2880,3117,600,444.0,false,3561.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,59570,136,6120,4824,600,6.0,false,4830.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,60048,48,2160,3227,600,12.0,false,3239.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,60232,16,720,885,600,6.0,false,891.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,60484,32,1440,1207,600,12.0,false,1219.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,60570,48,2160,1857,600,0.0,false,1857.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,60946,12,540,1054,600,6.0,false,1060.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,61190,56,2520,1714,600,0.0,false,1714.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,61438,102,4590,4980,600,600.0,false,5580.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,61866,32,1440,1263,600,6.0,false,1269.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,62255,16,720,2129,600,12.0,false,2141.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,62812,40,1800,1495,600,12.0,false,1507.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,62945,16,720,5588,600,6.0,false,5594.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,63124,24,1080,1014,600,6.0,false,1020.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,63367,16,720,1010,600,6.0,false,1016.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,63718,96,4320,3860,600,12.0,false,3872.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64230,48,2160,1868,600,6.0,false,1874.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64231,16,720,776,600,12.0,false,788.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64232,80,3600,2777,600,0.0,false,2777.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64716,32,1440,1163,600,6.0,false,1169.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64717,16,720,534,600,0.0,false,534.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,64718,32,1440,1211,600,0.0,false,1211.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,65177,56,2520,3282,600,6.0,false,3288.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,65513,24,1080,800,600,6.0,false,806.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,65696,24,1080,1020,600,6.0,false,1026.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,65853,28,1260,1657,600,0.0,false,1657.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,65878,40,1800,812,600,0.0,false,812.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,66008,60,2700,4252,600,0.0,false,4252.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,66393,60,2700,3828,600,0.0,false,3828.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,66653,48,2160,4012,600,12.0,false,4024.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,44998,8,360,834,0,0.0,false,834.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,45350,19,855,929,0,6.0,false,935.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,45372,16,720,2904,0,6.0,false,2910.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,45643,16,720,614,0,6.0,false,620.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,45760,60,2700,2059,0,0.0,false,2059.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,46033,18,810,730,0,6.0,false,736.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,46368,166,7470,5426,0,6.0,false,5432.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,46548,13,585,483,0,6.0,false,489.0
KK-SK343-75-AA-001,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-001,46969,16,720,661,0,12.0,false,673.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,43356,16,720,1183,0,6.0,false,1189.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,43652,24,1080,1057,0,6.0,false,1063.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,43653,10,450,385,0,0.0,false,385.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,43654,16,720,585,0,0.0,false,585.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,44197,40,1800,2301,0,6.0,false,2307.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,44423,5,225,297,0,6.0,false,303.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,44656,4,180,349,0,6.0,false,355.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,44840,30,1350,1286,0,6.0,false,1292.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,47899,46,2070,1878,600,12.0,false,1890.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,47914,8,360,384,600,6.0,false,390.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,48161,8,360,564,600,0.0,false,564.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,48300,8,360,75,600,0.0,false,75.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,48306,16,720,853,600,6.0,false,859.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,48791,32,1440,1710,600,6.0,false,1716.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49004,37,1665,2437,600,18.0,false,2455.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49260,4,180,450,600,12.0,false,462.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49416,8,360,2484,600,6.0,false,2490.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49571,16,720,953,600,0.0,false,953.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49614,9,405,581,600,6.0,false,587.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49747,8,360,361,600,0.0,false,361.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49757,10,450,364,600,0.0,false,364.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,49874,3,135,63,600,0.0,false,63.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,50153,5,225,444,600,6.0,false,450.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,50414,64,2880,4233,600,6.0,false,4239.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,50937,8,360,1201,600,6.0,false,1207.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,51041,1,45,582,600,6.0,false,588.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,51282,32,1440,2423,600,12.0,false,2435.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,51562,40,1800,3518,600,600.0,false,4118.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,51796,8,360,532,600,12.0,false,544.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,52203,16,720,1406,600,6.0,false,1412.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,52332,48,2160,3078,600,12.0,false,3090.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,52796,55,2475,2250,600,12.0,false,2262.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,53251,16,720,709,600,6.0,false,715.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,53739,16,720,910,600,6.0,false,916.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,53923,10,450,2895,600,12.0,false,2907.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54047,5,225,431,600,0.0,false,431.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54080,27,1215,2300,600,12.0,false,2312.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54081,5,225,999,600,0.0,false,999.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54277,32,1440,3154,600,0.0,false,3154.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54661,32,1440,30,600,0.0,false,30.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,54702,4,180,2256,600,600.0,false,2856.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,55187,18,810,1475,600,12.0,false,1487.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,55276,10,450,1560,600,12.0,false,1572.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,55423,32,1440,2075,600,12.0,false,2087.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,55665,16,720,1480,600,6.0,false,1486.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,55776,37,1665,3675,600,12.0,false,3687.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,56065,25,1125,1851,600,552.0,false,2403.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,56332,8,360,584,600,6.0,false,590.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,56421,72,3240,4449,600,12.0,false,4461.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,56729,4,180,535,600,6.0,false,541.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,56772,20,900,544,600,0.0,false,544.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57087,10,450,894,600,12.0,false,906.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57291,16,720,1355,600,612.0,false,1967.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57674,8,360,601,600,6.0,false,607.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57710,8,360,622,600,6.0,false,628.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57821,16,720,1327,600,6.0,false,1333.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,57927,58,2610,4020,600,12.0,false,4032.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,58014,10,450,29,600,0.0,false,29.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,58273,15,675,1993,600,6.0,false,1999.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,58465,5,225,2273,600,6.0,false,2279.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,58571,10,450,1038,600,6.0,false,1044.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,58870,26,1170,1534,600,6.0,false,1540.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,59233,14,630,706,600,12.0,false,718.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,59595,10,450,562,600,6.0,false,568.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,59682,48,2160,2009,600,6.0,false,2015.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,59862,32,1440,2299,600,12.0,false,2311.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,59974,8,360,301,600,0.0,false,301.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,60153,15,675,959,600,0.0,false,959.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,60485,15,675,757,600,6.0,false,763.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,60660,8,360,649,600,6.0,false,655.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,60947,16,720,1228,600,0.0,false,1228.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,60960,25,1125,881,600,0.0,false,881.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,61191,32,1440,1555,600,600.0,false,2155.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,61322,31,1395,900,600,600.0,false,1500.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,61619,20,900,660,600,600.0,false,1260.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,61867,60,2700,3108,600,6.0,false,3114.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,62256,5,225,12,600,18.0,false,30.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,62489,15,675,2098,600,0.0,false,2098.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,62551,16,720,851,600,0.0,false,851.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,62644,27,1215,2949,600,582.0,false,3531.0
KK-SK343-75-AA-002,1,Kühlkörper SK343 75mm bestückt mit Elektronik und Schrauben,KK-SK343-75-AA-002,62813,64,2880,2855,600,606.0,false,3461.0
